slug,score_tfidf_posts,score_tfidf_keywords,score_lda_posts,score_doc2vec_posts,rating_predicted,rating_actual
festival-rock-for-people-s-hvezdnymi-green-day-se-odsouva-na-rok-2022,0.5,0.0,0.5062478184700012,0.3046012222766876,,0.0
podvodnik-nabizel-masazni-pristroj-za-seniorkami-cestoval-po-cele-zemi,0.5,0.0,0.5409204959869385,0.3264750838279724,,0.0
video-zena-vyskocila-za-jizdy-ze-sanitky-dobyvala-se-do-dalsiho-vozu,0.5,0.0,0.5105076432228088,0.23206007480621338,,0.0
bohuminska-cssd-vyzyva-k-odchodu-socialnich-demokratu-z-vlady-hanby,0.5,0.0,0.4634842872619629,0.2269103080034256,,0.0
z-rozhledny-v-brne-neni-videt-kvuli-stromum-vedle-chteji-postavit-jinou,0.5,0.0,0.49579566717147827,0.282844215631485,,0.0
ridic-za-jizdy-ladil-radio-v-protismeru-se-srazil-s-nakladnim-vozem,0.5,0.0,0.4652406573295593,0.27257469296455383,,0.0
mladici-prelstili-policisty-na-hranicich-okresu-prozradilo-je-video,0.5,0.0,0.47644054889678955,0.17512813210487366,,0.0
ridic-kamionu-zavadil-o-viadukt-a-vysypal-autodily-skoda-je-20-milionu,0.5,0.0,0.5111725926399231,0.271049827337265,,0.0
pri-nabijeni-kolobezky-zacal-horet-byt-sest-lidi-muselo-opustit-domov,0.5,0.0,0.49693337082862854,0.23444144427776337,,0.0
kvuli-ledu-hrozi-rozliti-luznice-lide-z-okoli-jsou-pripraveni-na-evakuaci,0.5,0.0,0.5102913975715637,0.18604297935962677,,0.0
ptaci-chripka-pronikla-do-velkochovu-veterinari-utrati-50-tisic-kachen,0.5,0.0,0.5184712409973145,0.23448090255260468,,0.0
mistostarosta-si-vyjel-na-lyze-do-polska-zastupitele-ho-chteji-odvolat,0.5,0.0,0.5037296414375305,0.14026552438735962,,0.0
opravili-starou-promitacku-oprasili-pasky-kino-se-chysta-na-nedostatek-filmu,0.5,0.0,0.5058062076568604,0.22241094708442688,,0.0
policiste-zaskocili-bezkare-v-jizerkach-do-stop-vjeli-na-ctyrkolkach,0.5,0.0,0.49491801857948303,0.20887833833694458,,0.0
olomouckym-podnikatelem-roku-je-oldrich-svoboda-z-montazni-firmy-montix,0.5,0.0,0.5045197010040283,0.25082525610923767,,0.0
kvuli-kauze-nebezpecnych-kalu-skoncila-asistentka-politiku-z-vedeni-kraje,0.5,0.0,0.5046706199645996,0.27494120597839355,,0.0
zdrogovany-mladik-sel-taborit-policie-ho-nasla-porezaneho,0.5,0.0,0.4880228638648987,0.26927995681762695,,0.0
video-pristizeny-zlodej-se-prikryl-latkami-policistum-rekl-ze-usnul,0.5,0.0,0.5022627711296082,0.31177493929862976,,0.0
